SerialNumber,ModelName,ProductLine,Weight,WeightClass,SellDate,ReceiveDate,InventoryDays,Cost,Revenue,Profit,ProfitMargin,ROI,RevenueQuartile,StoreID,StoreName,State,City,SaleLocation,Usage
8R8L7WZK07,SY75,SY,75,Medium,2023-07-27,2022-11-25,244.0,902.0,1045.0,143.0,13.684210526315791,15.853658536585366,Q3,2,Summit Machinery,WY,Laramie,"Laramie, WY",Education
BEUQMRKJ3D,SCA75,SCA,75,Medium,2023-05-12,2022-11-26,167.0,902.0,1027.0,125.0,12.171372930866601,13.858093126385809,Q3,2,Summit Machinery,NY,Bronx,"Bronx, NY",General
A7H6F4OIVV,SCA135,SCA,135,Medium,2023-05-13,2022-11-27,167.0,429.0,571.0,142.0,24.86865148861646,33.1002331002331,Q1,1,Atlas Equipment,ME,Cumberland,"Cumberland, ME",Home
IM1Q4KQ0Z7,SCA35,SCA,35,Small,2023-05-21,2022-11-27,175.0,456.0,592.0,136.0,22.972972972972975,29.82456140350877,Q1,1,Atlas Equipment,OK,Tulsa,"Tulsa, OK",Home
2QCOPYVZNV,SY335,SY,335,Large,2023-05-13,2022-11-28,166.0,429.0,562.0,133.0,23.665480427046262,31.002331002331,Q1,1,Atlas Equipment,CA,Santa Barbara,"Santa Barbara, CA",General
NU3DR5INER,SCA500,SCA,500,Large,2023-08-01,2022-11-29,245.0,822.0,1061.0,239.0,22.525918944392085,29.075425790754256,Q3,4,Everest Heavy Duty,WY,Laramie,"Laramie, WY",Civil
PEOFVL73KR,SCA155,SCA,155,Large,2023-07-09,2022-11-29,222.0,884.0,1481.0,597.0,40.31060094530722,67.53393665158372,Q4,1,Atlas Equipment,MI,Wayne,"Wayne, MI",Rental
44D1GVJYLT,SY500,SY,500,Large,2023-05-05,2022-11-30,156.0,802.0,1152.0,350.0,30.381944444444443,43.64089775561097,Q3,2,Summit Machinery,VA,Fairfax,"Fairfax, VA",Construction
UMRAKDVSOU,SY35,SY,35,Small,2023-05-18,2022-12-02,167.0,751.0,1204.0,453.0,37.62458471760797,60.31957390146472,Q4,3,Pioneer Industrial,CA,Los Angeles,"Los Angeles, CA",General
NJ78DZCNX8,SCA16,SCA,16,Small,2023-05-25,2022-12-02,174.0,326.0,579.0,253.0,43.69602763385147,77.60736196319019,Q1,2,Summit Machinery,FL,Orange,"Orange, FL",Home
E40CDQASXH,SCA335,SCA,335,Large,2023-05-21,2022-12-03,169.0,456.0,601.0,145.0,24.126455906821963,31.798245614035086,Q1,4,Everest Heavy Duty,CT,Hartford,"Hartford, CT",Education
E9ES99DC9K,SCA35,SCA,35,Small,2023-05-20,2022-12-06,165.0,884.0,1660.0,776.0,46.74698795180723,87.78280542986425,Q4,4,Everest Heavy Duty,NJ,Middlesex,"Middlesex, NJ",Civil
FUJYO8IYZ3,SY335,SY,335,Large,2023-05-10,2022-12-07,154.0,,551.0,,,,Q1,1,Atlas Equipment,RI,Providence,"Providence, RI",General
SBMEIM1PAE,TH155,TH,155,Large,2023-05-23,2022-12-07,167.0,554.0,883.0,329.0,37.25934314835787,59.38628158844765,Q3,2,Summit Machinery,AZ,Maricopa,"Maricopa, AZ",General
RTAWZ22NGA,SY50,SY,50,Medium,2023-06-23,2022-12-08,197.0,606.0,1005.0,399.0,39.701492537313435,65.84158415841584,Q3,1,Atlas Equipment,TX,Harris,"Harris, TX",Civil
TLPICZPSG6,SCA235,SCA,235,Large,2023-05-09,2022-12-08,152.0,326.0,581.0,255.0,43.88984509466437,78.22085889570552,Q1,1,Atlas Equipment,MA,Middlesex,"Middlesex, MA",Other
BEZZ0O7GVA,SCA235,SCA,235,Large,2023-05-04,2022-12-09,146.0,822.0,1105.0,283.0,25.610859728506785,34.42822384428224,Q3,1,Atlas Equipment,OR,Multnomah,"Multnomah, OR",Education
DNN0OIUTYZ,SY35,SY,35,Small,2023-05-27,2022-12-10,168.0,794.0,1432.0,638.0,44.55307262569833,80.35264483627203,Q4,2,Summit Machinery,OH,Cuyahoga,"Cuyahoga, OH",Education
6VJYZFV7EV,SCA16,SCA,16,Small,2023-05-09,2022-12-11,149.0,794.0,1480.0,686.0,46.35135135135135,86.39798488664987,Q4,2,Summit Machinery,WV,Kanawha,"Kanawha, WV",Health
DAREZQVH1E,SY235,SY,235,Large,2023-06-05,2022-12-12,175.0,902.0,1397.0,495.0,35.43307086614173,54.87804878048781,Q4,1,Atlas Equipment,FL,Duval,"Duval, FL",Health
78QIH03NAR,SCA75,SCA,75,Medium,2023-06-09,2022-12-12,179.0,884.0,1546.0,662.0,42.82018111254851,74.8868778280543,Q4,1,Atlas Equipment,UT,Utah,"Utah, UT",Education
L9JCS9E346,SY75,SY,75,Medium,2023-05-20,2022-12-13,158.0,794.0,1420.0,626.0,44.08450704225352,78.84130982367759,Q4,4,Everest Heavy Duty,NY,Suffolk,"Suffolk, NY",General
X9TRM85XHH,SY75,SY,75,Medium,2023-06-11,2022-12-15,178.0,554.0,775.0,221.0,28.516129032258064,39.891696750902526,Q2,1,Atlas Equipment,MI,Wayne,"Wayne, MI",Education
FGQYYQXE1Y,SY335,SY,335,Large,2023-06-13,2022-12-17,178.0,802.0,1079.0,277.0,25.671918443002777,34.538653366583546,Q3,1,Atlas Equipment,FL,Duval,"Duval, FL",Home
B8LDXIQ4NZ,TH235,TH,235,Large,2023-05-21,2022-12-18,154.0,608.0,763.0,155.0,20.31454783748362,25.493421052631575,Q2,2,Summit Machinery,VA,Norfolk,"Norfolk, VA",Education
FD4TZRVU3M,SY135,SY,135,Medium,2023-05-20,2022-12-19,152.0,884.0,1538.0,654.0,42.52275682704811,73.98190045248869,Q4,5,Liberty Machines,OK,Oklahoma,"Oklahoma, OK",Civil
HYMQUM76HX,SCA335,SCA,335,Large,2023-05-21,2022-12-19,153.0,358.0,480.0,122.0,25.416666666666664,34.07821229050279,Q1,1,Atlas Equipment,NY,Bronx,"Bronx, NY",Other
P03UVDPJJU,SCA16,SCA,16,Small,2023-05-06,2022-12-19,138.0,604.0,953.0,349.0,36.6211962224554,57.78145695364238,Q3,3,Pioneer Industrial,NJ,Middlesex,"Middlesex, NJ",Rental
SOPH0Z28Q2,SCA50,SCA,50,Medium,2023-05-20,2022-12-20,151.0,820.0,1028.0,208.0,20.233463035019454,25.365853658536587,Q3,4,Everest Heavy Duty,MI,Wayne,"Wayne, MI",General
DZFKTFEB8L,SY500,SY,500,Large,2023-05-14,2022-12-21,144.0,429.0,543.0,114.0,20.994475138121548,26.573426573426573,Q1,1,Atlas Equipment,NY,Suffolk,"Suffolk, NY",General
2RUBFILUYZ,TH335,TH,335,Large,2023-05-27,2022-12-21,157.0,606.0,1102.0,496.0,45.00907441016334,81.84818481848185,Q3,3,Pioneer Industrial,NY,Queens,"Queens, NY",Home
JWKSURHNIO,SY16,SY,16,Small,2023-07-07,2022-12-22,197.0,608.0,827.0,219.0,26.481257557436518,36.01973684210527,Q2,2,Summit Machinery,CA,Kern,"Kern, CA",Other
PFOPPR1CW7,SCA50,SCA,50,Medium,2023-05-21,2022-12-22,150.0,656.0,834.0,178.0,21.34292565947242,27.134146341463417,Q2,3,Pioneer Industrial,KY,Franklin,"Franklin, KY",Home
5LKWCMQGZQ,SY500,SY,500,Large,2023-05-14,2022-12-24,141.0,535.0,713.0,178.0,24.96493688639551,33.271028037383175,Q2,3,Pioneer Industrial,CT,New Haven,"New Haven, CT",Construction
L953J5OYO4,SCA50,SCA,50,Medium,2023-07-03,2022-12-24,191.0,326.0,558.0,232.0,41.57706093189964,71.16564417177914,Q1,2,Summit Machinery,OK,Tulsa,"Tulsa, OK",General
CSEJ92B14J,SCA500,SCA,500,Large,2023-05-23,2022-12-25,149.0,467.0,803.0,336.0,41.84308841843089,71.94860813704497,Q2,1,Atlas Equipment,NE,Lincoln,"Lincoln, NE",General
IOH4FRKCOI,TH50,TH,50,Medium,2023-05-21,2022-12-26,146.0,751.0,1060.0,309.0,29.150943396226413,41.14513981358189,Q3,4,Everest Heavy Duty,KY,Franklin,"Franklin, KY",Home
HUDRV95GKS,TH35,TH,35,Small,2023-05-08,2022-12-27,132.0,956.0,1254.0,298.0,23.76395534290271,31.171548117154813,Q4,1,Atlas Equipment,NC,Mecklenburg,"Mecklenburg, NC",Civil
ZO7GS1MAZM,SY35,SY,35,Small,2023-05-07,2022-12-27,131.0,429.0,555.0,126.0,22.702702702702705,29.37062937062937,Q1,1,Atlas Equipment,CA,Kern,"Kern, CA",Civil
28TLNGKXMI,SY500,SY,500,Large,2023-05-04,2022-12-28,127.0,456.0,582.0,126.0,21.649484536082475,27.631578947368425,Q1,1,Atlas Equipment,MO,Jackson,"Jackson, MO",Home
T5BQA2BQAB,SCA335,SCA,335,Large,2023-05-17,2022-12-29,139.0,794.0,1481.0,687.0,46.38757596218771,86.52392947103274,Q4,2,Summit Machinery,VA,Fairfax,"Fairfax, VA",Civil
RSHF5146Q8,SCA155,SCA,155,Large,2023-06-10,2022-12-30,162.0,794.0,1421.0,627.0,44.12385643912737,78.96725440806046,Q4,3,Pioneer Industrial,MD,Baltimore,"Baltimore, MD",Other
V1MJ8QPRDX,SY335,SY,335,Large,2023-06-21,2022-12-30,173.0,251.0,339.0,88.0,25.958702064896755,35.0597609561753,Q1,1,Atlas Equipment,KS,Johnson,"Johnson, KS",General
V4IXL2LKZS,SCA35,SCA,35,Small,2023-06-25,2022-12-30,177.0,794.0,1356.0,562.0,41.44542772861357,70.7808564231738,Q4,2,Summit Machinery,MN,Ramsey,"Ramsey, MN",General
8JANACWZ5Y,SCA16,SCA,16,Small,2023-06-01,2022-12-30,153.0,606.0,1058.0,452.0,42.722117202268436,74.58745874587459,Q3,1,Atlas Equipment,SC,Charleston,"Charleston, SC",Home
OHNZKIPUTF,SCA500,SCA,500,Large,2023-05-16,2022-12-31,136.0,751.0,1145.0,394.0,34.41048034934498,52.46338215712384,Q3,3,Pioneer Industrial,KY,Franklin,"Franklin, KY",General
5RWNXKGPW7,SY500,SY,500,Large,2023-06-09,2022-12-31,160.0,822.0,1083.0,261.0,24.099722991689752,31.751824817518248,Q3,1,Atlas Equipment,CA,Tulare,"Tulare, CA",Home
2L5Z5IYT8E,SY335,SY,335,Large,2023-05-19,2022-12-31,139.0,429.0,549.0,120.0,21.85792349726776,27.972027972027973,Q1,3,Pioneer Industrial,FL,Miami-Dade,"Miami-Dade, FL",Other
98RYVO0YU1,SY500,SY,500,Large,2023-04-11,2023-01-01,100.0,554.0,749.0,195.0,26.034712950600802,35.1985559566787,Q2,2,Summit Machinery,KY,Jefferson,"Jefferson, KY",General
GH0F68W21D,SCA50,SCA,50,Medium,2023-03-27,2023-01-01,85.0,783.0,986.0,203.0,20.588235294117645,25.925925925925924,Q3,5,Liberty Machines,MI,Wayne,"Wayne, MI",Rental
D2ABBINOTY,TH35,TH,35,Small,2023-02-02,2023-01-01,32.0,884.0,1860.0,976.0,52.473118279569896,110.40723981900453,Q4,1,Atlas Equipment,CT,New Haven,"New Haven, CT",Home
780QE5QHEA,SY500,SY,500,Large,2024-05-10,2023-01-01,495.0,787.1999999999999,915.0,127.80000000000007,13.967213114754106,16.234756097560986,Q3,2,Summit Machinery,WA,Benton,"Benton, WA",Construction
98F4TJ0K0R,SCA50,SCA,50,Medium,2023-05-07,2023-01-01,126.0,502.0,653.0,151.0,23.124042879019907,30.0796812749004,Q2,1,Atlas Equipment,WA,Whatcom,"Whatcom, WA",Home
LW2X69JAW1,SCA50,SCA,50,Medium,2023-02-14,2023-01-01,44.0,751.0,1012.0,261.0,25.790513833992097,34.753661784287615,Q3,5,Liberty Machines,WI,Waukesha,"Waukesha, WI",General
HZB2DF94SK,SCA335,SCA,335,Large,2023-02-03,2023-01-01,33.0,326.0,682.0,356.0,52.19941348973607,109.20245398773005,Q2,4,Everest Heavy Duty,NC,Mecklenburg,"Mecklenburg, NC",Health
VT2XAJ06NA,TH75,TH,75,Medium,2023-04-21,2023-01-01,110.0,358.0,456.0,98.0,21.49122807017544,27.37430167597765,Q1,1,Atlas Equipment,PA,Bucks,"Bucks, PA",Other
7XVE8HO17X,SY335,SY,335,Large,2023-04-14,2023-01-01,103.0,802.0,1021.0,219.0,21.449559255631733,27.306733167082292,Q3,3,Pioneer Industrial,VA,Fairfax,"Fairfax, VA",Home
QKK905BNP3,SCA16,SCA,16,Small,2023-08-23,2023-01-01,234.0,606.0,1052.0,446.0,42.39543726235742,73.5973597359736,Q3,4,Everest Heavy Duty,NY,Suffolk,"Suffolk, NY",Education
01264R7DYQ,TH500,TH,500,Large,2023-04-13,2023-01-02,101.0,822.0,1062.0,240.0,22.598870056497177,29.1970802919708,Q3,2,Summit Machinery,TN,Shelby,"Shelby, TN",General
UOTMY1EW2T,SY235,SY,235,Large,2023-05-09,2023-01-02,127.0,956.0,1196.0,240.0,20.066889632107024,25.10460251046025,Q4,2,Summit Machinery,FL,Hillsborough,"Hillsborough, FL",Other
55KN3IKSO6,SY235,SY,235,Large,2023-03-20,2023-01-02,77.0,322.0,404.0,82.0,20.2970297029703,25.465838509316768,Q1,1,Atlas Equipment,HI,Honolulu,"Honolulu, HI",Home
3MBT69QYPP,SY35,SY,35,Small,2023-03-05,2023-01-02,62.0,535.0,699.0,164.0,23.462088698140203,30.654205607476637,Q2,1,Atlas Equipment,TX,Bexar,"Bexar, TX",General
NM0WK5Y6ZC,TH35,TH,35,Small,2023-03-17,2023-01-02,74.0,608.0,781.0,173.0,22.151088348271447,28.45394736842105,Q2,4,Everest Heavy Duty,NV,Washoe,"Washoe, NV",Home
W3BVI56HVS,SCA35,SCA,35,Small,2023-06-28,2023-01-02,177.0,358.0,475.0,117.0,24.63157894736842,32.68156424581006,Q1,4,Everest Heavy Duty,HI,Honolulu,"Honolulu, HI",Health
IOILCAW014,SCA35,SCA,35,Small,2023-01-30,2023-01-02,28.0,802.0,1299.0,497.0,38.26020015396459,61.97007481296758,Q4,2,Summit Machinery,MO,Jackson,"Jackson, MO",Rental
H2JJL2E2NC,SCA235,SCA,235,Large,2023-08-01,2023-01-02,211.0,456.0,592.0,136.0,22.972972972972975,29.82456140350877,Q1,2,Summit Machinery,TN,Shelby,"Shelby, TN",General
VR55ZGKQRM,SY35,SY,35,Small,2023-01-18,2023-01-02,16.0,467.0,835.0,368.0,44.07185628742515,78.80085653104925,Q2,1,Atlas Equipment,OR,Multnomah,"Multnomah, OR",Civil
SZ0ILA2XW1,SY35,SY,35,Small,2023-07-28,2023-01-02,207.0,820.0,1061.0,241.0,22.714420358152687,29.39024390243902,Q3,4,Everest Heavy Duty,UT,Salt Lake,"Salt Lake, UT",Civil
4SUY6LI7OK,SY75,SY,75,Medium,2023-03-08,2023-01-02,65.0,,620.0,,,,Q1,4,Everest Heavy Duty,KY,Jefferson,"Jefferson, KY",Transportation
HX96JZ61SK,SCA235,SCA,235,Large,2023-06-21,2023-01-02,170.0,956.0,1295.0,339.0,26.177606177606176,35.46025104602511,Q4,4,Everest Heavy Duty,IN,Lake,"Lake, IN",General
L2G029QNJ9,SY16,SY,16,Small,2023-07-14,2023-01-02,193.0,326.0,558.0,232.0,41.57706093189964,71.16564417177914,Q1,4,Everest Heavy Duty,NY,Queens,"Queens, NY",Civil
ZFJYAKZ4NK,SCA335,SCA,335,Large,2023-04-01,2023-01-02,89.0,751.0,1156.0,405.0,35.034602076124564,53.92809587217043,Q3,3,Pioneer Industrial,MO,St. Louis,"St. Louis, MO",General
U6F0DNEWVN,SCA135,SCA,135,Medium,2023-04-16,2023-01-03,103.0,251.0,310.0,59.0,19.032258064516128,23.50597609561753,Q1,1,Atlas Equipment,WY,Natrona,"Natrona, WY",General
D0GYJBZD05,SY500,SY,500,Large,2023-05-02,2023-01-03,119.0,608.0,812.0,204.0,25.12315270935961,33.55263157894737,Q2,1,Atlas Equipment,VA,Fairfax,"Fairfax, VA",General
ED5JKF3T2W,SY500,SY,500,Large,2023-01-23,2023-01-03,20.0,606.0,1272.0,666.0,52.358490566037744,109.9009900990099,Q4,4,Everest Heavy Duty,NY,Albany,"Albany, NY",General
8V78U9BF8Z,SCA75,SCA,75,Medium,2023-06-17,2023-01-04,164.0,820.0,1033.0,213.0,20.619554695062924,25.975609756097562,Q3,3,Pioneer Industrial,WA,Benton,"Benton, WA",Education
O06W31WHCL,SCA335,SCA,335,Large,2023-04-04,2023-01-04,90.0,251.0,316.0,65.0,20.569620253164558,25.89641434262948,Q1,1,Atlas Equipment,MO,Jackson,"Jackson, MO",Home
NPUH53I74M,SY35,SY,35,Small,2023-01-10,2023-01-04,6.0,535.0,663.0,128.0,19.306184012066367,23.925233644859816,Q2,1,Atlas Equipment,NE,Douglas,"Douglas, NE",General
RMUAVVVB0M,TH335,TH,335,Large,2023-05-21,2023-01-04,137.0,902.0,1479.0,577.0,39.01284651791751,63.968957871396896,Q4,3,Pioneer Industrial,MD,Baltimore,"Baltimore, MD",General
YLR5SB4OIA,SCA335,SCA,335,Large,2023-04-01,2023-01-04,87.0,606.0,1139.0,533.0,46.795434591747146,87.95379537953795,Q3,1,Atlas Equipment,SC,Charleston,"Charleston, SC",Home
Z9A6OTCUCL,SY50,SY,50,Medium,2023-01-20,2023-01-04,16.0,606.0,1261.0,655.0,51.94290245836638,108.08580858085807,Q4,1,Atlas Equipment,CO,Denver,"Denver, CO",Health
KIAFUU7KPV,SY75,SY,75,Medium,2023-05-07,2023-01-04,123.0,535.0,664.0,129.0,19.427710843373493,24.11214953271028,Q2,2,Summit Machinery,PA,Philadelphia,"Philadelphia, PA",Home
LHP5K13L2Y,SY155,SY,155,Large,2023-05-19,2023-01-04,135.0,606.0,1111.0,505.0,45.45454545454545,83.33333333333334,Q3,3,Pioneer Industrial,WA,Snohomish,"Snohomish, WA",Education
FWRM6K7G1U,SCA235,SCA,235,Large,2023-06-30,2023-03-09,113.0,326.0,601.0,275.0,45.75707154742096,84.3558282208589,Q1,4,Everest Heavy Duty,CO,Arapahoe,"Arapahoe, CO",Civil
ES3DRPRHP5,TH235,TH,235,Large,2023-04-13,2023-01-04,99.0,884.0,1749.0,865.0,49.4568324757004,97.85067873303167,Q4,3,Pioneer Industrial,NY,Onondaga,"Onondaga, NY",Civil
3I9E01567C,SY35,SY,35,Small,2023-03-17,2023-01-04,72.0,604.0,835.0,231.0,27.66467065868263,38.24503311258278,Q2,1,Atlas Equipment,MI,Wayne,"Wayne, MI",Construction
W8INHR7PKP,SY50,SY,50,Medium,2023-02-12,2023-01-04,39.0,902.0,1506.0,604.0,40.1062416998672,66.96230598669624,Q4,3,Pioneer Industrial,NY,Albany,"Albany, NY",General
4IZBTM0JMB,SY16,SY,16,Small,2023-05-08,2023-01-04,124.0,802.0,1427.0,625.0,43.79817799579537,77.93017456359102,Q4,1,Atlas Equipment,PA,Philadelphia,"Philadelphia, PA",Civil
EMI3S189ZD,TH50,TH,50,Medium,2023-06-27,2023-01-04,174.0,429.0,543.0,114.0,20.994475138121548,26.573426573426573,Q1,1,Atlas Equipment,NV,Washoe,"Washoe, NV",Rental
CD2FKK4MF8,SCA335,SCA,335,Large,2023-05-18,2023-01-04,134.0,251.0,322.0,71.0,22.049689440993788,28.286852589641438,Q1,3,Pioneer Industrial,NJ,Hudson,"Hudson, NJ",Education
I2GYO3GIHY,SCA335,SCA,335,Large,2023-08-22,2023-01-04,230.0,608.0,837.0,229.0,27.35961768219833,37.66447368421053,Q2,3,Pioneer Industrial,AL,Montgomery,"Montgomery, AL",General
L7GZBOJJHD,SCA50,SCA,50,Medium,2023-02-01,2023-01-04,28.0,535.0,671.0,136.0,20.268256333830102,25.42056074766355,Q2,4,Everest Heavy Duty,OH,Hamilton,"Hamilton, OH",Home
NVMFCBEKML,SCA16,SCA,16,Small,2023-02-02,2023-01-04,29.0,802.0,1028.0,226.0,21.98443579766537,28.179551122194514,Q3,3,Pioneer Industrial,PA,Philadelphia,"Philadelphia, PA",Other
03A3O4WLML,SY35,SY,35,Small,2023-05-15,2023-01-04,131.0,429.0,551.0,122.0,22.141560798548092,28.438228438228435,Q1,2,Summit Machinery,FL,Duval,"Duval, FL",General
AZT4NTUBA9,SY75,SY,75,Medium,2023-01-24,2023-01-05,19.0,751.0,1162.0,411.0,35.37005163511188,54.72703062583223,Q3,1,Atlas Equipment,AZ,Mohave,"Mohave, AZ",General
UQVXYOCBJ6,SCA335,SCA,335,Large,2023-02-16,2023-01-05,42.0,467.0,723.0,256.0,35.40802213001383,54.81798715203426,Q2,1,Atlas Equipment,CT,Fairfield,"Fairfield, CT",Civil
SEJ55PWB2T,SY75,SY,75,Medium,2023-03-17,2023-01-05,71.0,822.0,1057.0,235.0,22.232734153263955,28.588807785888076,Q3,1,Atlas Equipment,MO,Jackson,"Jackson, MO",Home
FP08B1OHLT,SY75,SY,75,Medium,2023-01-13,2023-01-05,8.0,802.0,1290.0,488.0,37.82945736434108,60.84788029925187,Q4,1,Atlas Equipment,CA,San Francisco,"San Francisco, CA",Other
W6S5PO9T6T,SCA500,SCA,500,Large,2024-05-07,2023-01-05,488.0,952.8,980.0,27.200000000000045,2.775510204081637,2.8547439126784266,Q3,6,Titan Tools,FL,Palm Beach,"Palm Beach, FL",General
45YF7V5QVB,SY500,SY,500,Large,2023-02-24,2023-01-05,50.0,358.0,468.0,110.0,23.504273504273502,30.726256983240223,Q1,2,Summit Machinery,OR,Multnomah,"Multnomah, OR",Education
8Z68EQ04OE,SY50,SY,50,Medium,2023-05-04,2023-01-05,119.0,674.0,894.0,220.0,24.60850111856823,32.640949554896146,Q3,4,Everest Heavy Duty,OH,Cuyahoga,"Cuyahoga, OH",Construction
HR3WTYF0I5,SCA75,SCA,75,Medium,2023-02-07,2023-01-05,33.0,606.0,1261.0,655.0,51.94290245836638,108.08580858085807,Q4,2,Summit Machinery,CA,Kern,"Kern, CA",Construction
MHDXH747WT,SCA50,SCA,50,Medium,2023-03-25,2023-01-05,79.0,456.0,566.0,110.0,19.434628975265017,24.12280701754386,Q1,4,Everest Heavy Duty,NY,Bronx,"Bronx, NY",Home
60URO5RIF2,SY135,SY,135,Medium,2023-06-01,2023-01-05,147.0,674.0,897.0,223.0,24.860646599777034,33.08605341246291,Q3,2,Summit Machinery,CO,Arapahoe,"Arapahoe, CO",General
EXFL2AAS6D,SCA500,SCA,500,Large,2023-04-03,2023-01-05,88.0,429.0,541.0,112.0,20.70240295748614,26.107226107226104,Q1,2,Summit Machinery,MO,St. Louis,"St. Louis, MO",General
UGFK09USHC,SCA35,SCA,35,Small,2023-04-16,2023-01-05,101.0,902.0,1584.0,682.0,43.05555555555556,75.60975609756098,Q4,2,Summit Machinery,VA,Prince William,"Prince William, VA",Home
1IQKXFC40N,SCA50,SCA,50,Medium,2023-05-16,2023-01-05,131.0,251.0,321.0,70.0,21.806853582554517,27.88844621513944,Q1,1,Atlas Equipment,KY,Jefferson,"Jefferson, KY",Civil
1310ECRFB8,SY335,SY,335,Large,2023-07-19,2023-01-06,194.0,358.0,487.0,129.0,26.488706365503077,36.03351955307262,Q1,4,Everest Heavy Duty,TX,El Paso,"El Paso, TX",Other
CLW1YELY73,SY155,SY,155,Large,2023-06-03,2023-01-06,148.0,802.0,1431.0,629.0,43.95527603074773,78.428927680798,Q4,1,Atlas Equipment,CA,Tulare,"Tulare, CA",Construction
8HQK1YEX98,SCA500,SCA,500,Large,2023-04-19,2023-01-06,103.0,751.0,1305.0,554.0,42.452107279693486,73.76830892143809,Q4,1,Atlas Equipment,MI,Oakland,"Oakland, MI",General
H9DDQ0IHBN,SCA50,SCA,50,Medium,2023-05-24,2023-01-06,138.0,794.0,1481.0,687.0,46.38757596218771,86.52392947103274,Q4,3,Pioneer Industrial,MN,Hennepin,"Hennepin, MN",Construction
58HM5G07ID,SCA75,SCA,75,Medium,2023-02-24,2023-01-06,49.0,794.0,1642.0,848.0,51.64433617539586,106.80100755667506,Q4,1,Atlas Equipment,MA,Middlesex,"Middlesex, MA",Home
VGIAI5OJDO,SY50,SY,50,Medium,2023-06-20,2023-01-06,165.0,884.0,1619.0,735.0,45.398394070413836,83.1447963800905,Q4,4,Everest Heavy Duty,TN,Shelby,"Shelby, TN",Education
2FXHWLE6XF,SY50,SY,50,Medium,2023-05-28,2023-01-06,142.0,322.0,416.0,94.0,22.596153846153847,29.19254658385093,Q1,4,Everest Heavy Duty,OH,Hamilton,"Hamilton, OH",General
686QNGW2WJ,SCA135,SCA,135,Medium,2023-01-13,2023-01-06,7.0,358.0,451.0,93.0,20.620842572062084,25.977653631284912,Q1,5,Liberty Machines,WI,Waukesha,"Waukesha, WI",Civil
L86UL1MOIH,SY16,SY,16,Small,2023-05-23,2023-01-06,137.0,783.0,1231.0,448.0,36.3931762794476,57.21583652618135,Q4,2,Summit Machinery,CO,El Paso,"El Paso, CO",Home
QZAUKQFJ2Z,SY335,SY,335,Large,,2024-05-31,,326.0,,,,,,6,Titan Tools,,,,
J499HKZVA7,TH35,TH,35,Small,2023-04-22,2023-01-06,106.0,884.0,1617.0,733.0,45.3308596165739,82.9185520361991,Q4,1,Atlas Equipment,CA,Santa Barbara,"Santa Barbara, CA",General
MNK3EMZTIH,SY335,SY,335,Large,2023-03-11,2023-01-07,63.0,783.0,1117.0,334.0,29.90152193375112,42.65644955300127,Q3,5,Liberty Machines,NE,Lincoln,"Lincoln, NE",Civil
5H1504A7MU,SY16,SY,16,Small,2023-06-22,2023-01-07,166.0,535.0,679.0,144.0,21.207658321060382,26.91588785046729,Q2,2,Summit Machinery,SC,Charleston,"Charleston, SC",Home
6OFWQITR2Y,SCA500,SCA,500,Large,2023-03-23,2023-01-07,75.0,656.0,861.0,205.0,23.809523809523807,31.25,Q2,5,Liberty Machines,PA,Lehigh,"Lehigh, PA",Home
FCJSFDI6NO,SCA75,SCA,75,Medium,2023-04-14,2023-01-07,97.0,751.0,1261.0,510.0,40.44409199048374,67.90945406125167,Q4,5,Liberty Machines,VA,Fairfax,"Fairfax, VA",Health
NLVGUZFKE7,SY335,SY,335,Large,2023-05-14,2023-01-07,127.0,358.0,475.0,117.0,24.63157894736842,32.68156424581006,Q1,4,Everest Heavy Duty,NY,Suffolk,"Suffolk, NY",Home
IGR32J78YD,SY75,SY,75,Medium,2023-03-01,2023-01-07,53.0,674.0,822.0,148.0,18.004866180048662,21.958456973293767,Q2,1,Atlas Equipment,KS,Linn,"Linn, KS",Civil
E73BBPQU9V,SCA500,SCA,500,Large,2023-03-10,2023-01-07,62.0,604.0,981.0,377.0,38.430173292558614,62.41721854304636,Q3,2,Summit Machinery,NJ,Middlesex,"Middlesex, NJ",Rental
PFHWUE735A,SY50,SY,50,Medium,2023-05-19,2023-01-07,132.0,326.0,626.0,300.0,47.92332268370607,92.02453987730061,Q2,4,Everest Heavy Duty,AL,Montgomery,"Montgomery, AL",Civil
78RNWRQTGA,TH75,TH,75,Medium,2023-09-20,2023-01-07,256.0,429.0,564.0,135.0,23.93617021276596,31.46853146853147,Q1,1,Atlas Equipment,WV,Kanawha,"Kanawha, WV",Other
DZH8ZTFYI5,SCA500,SCA,500,Large,2023-05-10,2023-01-07,123.0,606.0,1114.0,508.0,45.601436265709154,83.82838283828383,Q3,1,Atlas Equipment,NM,Bernalillo,"Bernalillo, NM",General
RX3QY1NQO0,SY75,SY,75,Medium,2023-06-27,2023-01-07,171.0,822.0,1103.0,281.0,25.475974614687217,34.18491484184915,Q3,2,Summit Machinery,GA,DeKalb,"DeKalb, GA",Home
UFNNFH71FI,SCA35,SCA,35,Small,2023-03-22,2023-01-08,73.0,456.0,581.0,125.0,21.514629948364888,27.412280701754387,Q1,5,Liberty Machines,VA,Fairfax,"Fairfax, VA",General
BV3QS42DCY,SY500,SY,500,Large,2023-04-03,2023-01-08,85.0,604.0,985.0,381.0,38.68020304568528,63.079470198675494,Q3,3,Pioneer Industrial,PA,Lancaster,"Lancaster, PA",Civil
